Data_index,VAR_result (1 steps ahead),VAR_result (5 steps ahead),VAR_result (20 steps ahead)
942,0.052286941354095305,0.04674101604182666,0.04040362966294378
943,0.08801994053641712,0.10428280103333129,0.3668331432785722
944,0.0038935366737302608,0.003467090050481114,0.0038149393678798284
945,0.008333428103485044,0.008366262607779852,0.010259556145816605
946,0.0024299823248362814,0.002165076371454466,0.004983332688266549
947,0.0014084133048064974,0.001401447190513964,0.005974071794747635
948,0.0007383911007999317,0.00113343716301179,0.0030021029017703255
949,0.0028733740212953745,0.0029067619688687455,0.0037847214985337733
950,0.0026769953151427827,0.0030637029932454787,0.005241826118138975
951,0.009745057828026097,0.008975271253695289,0.008733292077517931
952,0.010240323651684072,0.010731062701674027,0.012357968740005028
953,0.00981033055494626,0.010131254476531943,0.011641717458627103
954,0.0041845872975859125,0.004235126982721626,0.0038391005241780814
955,0.005836619614587446,0.006016607760558155,0.006294601040341795
956,0.020480615487122805,0.026268753157122706,0.03440049394093637
957,0.02469177201935463,0.025384569474658815,0.037533252878016954
958,0.0023310689514055454,0.0045068115468636675,0.014224853553260895
959,0.003860577557673947,0.005495081922880449,0.011022012921425357
960,0.005040074494634142,0.005790037048847615,0.006921332227152544
961,0.0015369089627666715,0.0020925068180721196,0.00441212184221537
962,0.0043219973130945765,0.004612523854557058,0.00864418921973604
963,0.0024308980865999563,0.0026316269904501804,0.005896955396224368
964,0.008801465734677667,0.009203178505448481,0.01153370171467011
965,0.015481016396456836,0.01306249463125889,0.012292922037451916
966,0.017099807646691518,0.019657276198282034,0.020163767345802986
967,0.052905741263756134,0.05908284556422402,0.1317986257018641
968,0.006495212605610495,0.0063837003379238234,0.005008763625739473
969,0.00667057409326059,0.007058649497186705,0.011285322661844841
970,0.003307537747309813,0.004383540735486754,0.011197901688938002
971,0.0026895053647464488,0.003275683354222703,0.007371963929066719
972,0.013544541961041063,0.015001116348552938,0.01984564008920526
973,0.005188453195476038,0.005650354983676593,0.005727510521089084
974,0.0003005368201886511,0.0003359510976510641,0.000493918803800831
975,0.004023798626231425,0.004223870919215517,0.003684280224170412
976,0.03439607531587375,0.04796653307345321,0.10828498751686527
977,0.003250617958670237,0.0028658236556323253,0.0039983304821456025
978,0.005947213946532859,0.006957921625292604,0.008422755971632856
979,0.0009488573895905777,0.0014082528857439578,0.0015384034973743381
980,0.0012186420159779623,0.002339461309898461,0.007984395485436892
981,0.0017693778242449353,0.0037220526325876468,0.012151070692581124
982,0.02080742499747528,0.019331063686399457,0.018874439392453222
983,0.001805059336545899,0.0019607822770762342,0.002539511731742002
984,0.009695084512709623,0.011765490221831815,0.012496231415597206
985,0.0018749709361432286,0.002399314660956456,0.003973378907521935
986,0.003524091610951802,0.00392068046801483,0.004564841572251822
987,0.05917092443015083,0.06967861157817301,0.07117741622283529
988,0.027759132162951373,0.041394588528639774,0.0975794926203266
989,0.003345984428191194,0.0031968204918768023,0.0035833472764758316
990,0.004488587500866985,0.004351686375621012,0.004699521072580984
991,0.0035715314947157182,0.004375050833471263,0.007846901727810263
992,0.0026227590844003887,0.002673098944539689,0.002668895903812222
993,0.0008017633038623292,0.0011053846969989749,0.00169458758725912
994,0.03320322445145982,0.03934937866074016,0.09264179364270325
995,0.0009214045926469131,0.0018092716960862853,0.006369709038175322
996,0.0021007771722475945,0.0031641717586786988,0.009739038233270426
997,0.039698011871039975,0.041879923462949435,0.04392403055414769
998,0.00900326750705092,0.010839506851406085,0.01122860402288413
999,0.004143523993472569,0.005960832227181205,0.011002849668004714
